Price,Close,High,Low,Open,Volume
Ticker,COST,COST,COST,COST,COST
Date,,,,,
2020-01-02,267.592529296875,270.42919595190966,267.1427103303927,269.9518376204515,2103600
2020-01-03,267.8127746582031,268.88683751657084,265.60951420034223,266.27048673457637,1926000
2020-01-06,267.88623046875,268.12492357927084,264.9577573651414,266.7295214139161,2655100
2020-01-07,267.4639892578125,267.7761113616746,265.56368925736655,267.43644989616666,1963400
2020-01-08,270.5301513671875,271.25539188932424,266.68366188565886,267.13348078408,2492800
2020-01-09,274.8724060058594,277.20414683903016,273.3025782292657,274.07370842790834,3261200
2020-01-10,272.87103271484375,275.6526197259977,272.3385958283734,275.404765522651,2024200
2020-01-13,275.2854309082031,276.00148220897665,272.46711529510344,272.5773007392109,1778600
2020-01-14,275.17535400390625,276.3228742457908,274.10126273062474,274.71634590715246,1459900
2020-01-15,276.1575622558594,276.3595268836217,273.60547905902115,273.8900617596467,1604000
2020-01-16,278.1864318847656,279.13198739548244,276.30450998980285,276.6808999719213,1758600
2020-01-17,279.7011413574219,280.27030686248315,278.186420380746,278.52608185856457,2506500
2020-01-21,287.5776062011719,287.6510351300594,280.6924884738166,281.0964176217374,3585900
2020-01-22,286.3200378417969,287.8531089488346,284.7777495936785,287.70622301969826,2218900
2020-01-23,287.2288818359375,287.70624012228717,285.2551528241632,286.4393734218509,1535900
2020-01-24,285.0532531738281,288.51416457435886,283.7588468158023,288.27547136893105,1986100
2020-01-27,284.080078125,286.20985407097,280.59160032260013,281.05060834799804,2265100
2020-01-28,285.3652648925781,286.15474516548716,283.75873697314256,285.05314283010546,1571700
2020-01-29,284.19940185546875,286.3934737043387,284.02500457701717,285.3744613012672,1713700
2020-01-30,284.098388671875,284.2544637055823,281.5279552949867,283.5200341581695,1232600
2020-01-31,280.47222900390625,283.83217081520405,279.5909415172848,283.25381627173795,1837000
2020-02-03,277.24078369140625,283.2813155919819,276.93785079106664,281.8308628915951,2816800
2020-02-04,279.9030456542969,280.8302506893845,277.93850617292594,279.60011273054766,1982300
2020-02-05,283.6210632324219,284.2085789225801,280.36208952162895,281.83092077046336,1731800
2020-02-06,285.74615478515625,286.877705367115,283.20710744408774,284.5870348527079,1917900
2020-02-07,288.52435302734375,288.6899375362266,284.3753633595339,285.1849250581005,1903500
2020-02-10,288.67156982421875,291.5694112413226,287.57682536613885,288.643972404044,2336300
2020-02-11,285.810546875,289.260365260633,285.6173649063188,288.89239024777095,2047500
2020-02-12,289.8950500488281,290.2262471166755,285.89325626667727,285.89325626667727,1384600
2020-02-13,292.7286071777344,293.2713752468893,288.4416293992267,289.6467637361917,1438000
2020-02-14,292.8296813964844,294.2096082773982,291.5785611669709,293.34485185271745,1113400
2020-02-18,296.2704162597656,297.58596844985004,293.1057803526678,293.46457497033526,1547100
2020-02-19,297.16278076171875,298.55191677865884,295.9760633115155,296.29802393888554,1413600
2020-02-20,298.1379089355469,299.0486801309915,295.31367879627425,296.51881317362563,1427500
2020-02-21,296.17840576171875,299.2234430743717,295.3320380028304,296.7395627181211,2239000
2020-02-24,288.51519775390625,294.3844930765713,288.1840286750477,290.244711142682,2300400
2020-02-25,280.46563720703125,291.2290820573968,280.03325883604094,289.78475132082343,2881800
2020-02-26,281.2200012207031,286.3809161175419,280.2908411394001,282.93109768659804,2236000
2020-02-27,269.6654052734375,280.58522579863336,269.5458070786871,277.80698219433657,3625300
2020-02-28,258.63519287109375,264.32966715070813,249.56445596721986,262.41618027492524,7091800
2020-03-02,284.393798828125,284.73417636561226,268.05545243121924,270.87050156383617,7563800
2020-03-03,278.4969177246094,289.02116475354876,276.9329890007611,284.3938099973135,5131400
2020-03-04,295.06524658203125,295.2768455421356,280.60360731756924,283.61186680716787,4219300
2020-03-05,290.48394775390625,298.5335248511875,288.12887372913457,290.49312817979495,6407700
2020-03-06,286.417724609375,292.0754212719038,278.5153438216803,287.1537027260574,6185500
2020-03-09,277.806884765625,285.48845513785517,269.5457125472233,272.16757918864323,5203100
2020-03-10,284.6329650878906,284.9365647797618,270.85211071849614,283.3174412889543,4245500
2020-03-11,273.62115478515625,283.1518664669362,270.64052105199846,276.77658154090693,3622700
2020-03-12,257.4485168457031,271.9653551267581,254.21947704378925,257.9912850387406,7307600
2020-03-13,278.0737609863281,278.9753236643347,255.99492251000817,265.70960919361335,6100100
2020-03-16,260.5118408203125,275.5530524087556,257.1356347731624,259.2699007671952,5465500
2020-03-17,282.4158630371094,282.59986454159997,263.3820668821644,265.8659468193483,7170600
2020-03-18,282.8851013183594,292.54459258288875,272.30565850482725,274.14556160283286,6701800
2020-03-19,280.78759765625,288.7267835848105,278.404926642731,285.56214818217956,5429500
2020-03-20,267.17230224609375,283.3542442638879,264.0444449759403,283.27145200551644,6581200
2020-03-23,262.6737365722656,272.00205775739397,256.1328952342156,268.63503207916546,5646400
2020-03-24,262.1310119628906,273.54761472325896,260.1898994820296,271.00853931548244,7124200
2020-03-25,258.3775939941406,267.44833140738825,256.8596794626526,261.4594374821284,5639600
2020-03-26,268.90185546875,270.2174076621016,258.377606370115,258.8191932680263,5463100
2020-03-27,261.5698547363281,269.9966156846434,260.64990303552554,264.1457363433941,4250400
2020-03-30,267.81622314453125,268.33139363652157,262.9588813095611,264.47679536898556,4396000
2020-03-31,262.3057556152344,268.18423065157197,261.26620600783036,264.412452249943,5618600
2020-04-01,263.8236083984375,265.68189974644133,258.41429076057153,259.75741167398655,3745800
2020-04-02,268.1475524902344,269.34347856342265,260.1807667792924,261.6158892969983,3500600
2020-04-03,265.54400634765625,268.938629775485,262.9221388442943,266.0131906168548,2650100
2020-04-06,280.6955871582031,281.03596470909,266.39035307423603,269.54577986856,5272500
2020-04-07,279.3248596191406,285.18494578740234,278.94767616058806,281.9651157543188,4036500
2020-04-08,281.4775695800781,282.81151052287726,278.08294620259744,280.6863966687462,3964400
2020-04-09,275.9947204589844,279.98730749634655,273.7592164753539,275.47954974930525,6487600
2020-04-13,275.6358642578125,279.619269979261,273.83276717663443,274.6791068357889,3120400
2020-04-14,288.99359130859375,289.55474827419386,277.1354024387638,278.51532975381156,4288300
2020-04-15,285.4333190917969,288.63476016401023,282.25950351409,286.6936761292761,2937300
2020-04-16,295.8196105957031,296.80396546691895,287.0616821708946,289.5363540229905,3940000
2020-04-17,292.47100830078125,296.3439964544014,288.88317480618497,295.5896294476109,3688000
2020-04-20,287.0984802246094,292.89419209390087,286.59251807933464,292.4986196476174,3156300
2020-04-21,277.2089538574219,286.9236668503107,275.3874679819407,286.2337032733097,3833000
2020-04-22,284.65142822265625,286.2245375524127,277.8621811183367,279.66527834146603,2970600
2020-04-23,280.9531555175781,284.85376859396547,280.3919986322932,282.45268081059584,2625200
2020-04-24,285.69091796875,285.9485032575338,281.05438277064184,282.728673110391,2019400
2020-04-27,284.0626525878906,288.2116432682631,282.96790794306816,287.99083579450996,2287300
2020-04-28,280.53924560546875,286.35331825543255,279.92286569388335,285.9485373141782,2425900
2020-04-29,282.5079040527344,283.97062357543336,277.0157924497326,280.53922243260763,3667700
2020-04-30,279.38214111328125,283.90019651341925,278.9856649600707,282.28660328916766,3794300
2020-05-01,278.38629150390625,281.0602399350177,276.78189993417675,278.2571905599436,2525400
2020-05-04,280.7560119628906,281.7149553135566,276.6805519655212,279.38216149330776,2477500
2020-05-05,283.9186706542969,285.65210725914676,279.78786165102485,281.2815835270999,2460900
2020-05-06,284.81304931640625,286.7954582277669,282.64621849470996,285.76276306308597,2406700
2020-05-07,281.22625732421875,285.71665240616585,280.7928911463953,285.2279652812869,2601800
2020-05-08,282.0930480957031,283.2363854233896,280.02765727437543,282.05615807708244,2337400
2020-05-11,286.1407775878906,287.5238574865581,281.22624606237866,281.81637365911644,1865900
2020-05-12,281.0787353515625,287.2657053524499,281.03264394033215,286.6110553632714,2264900
2020-05-13,278.5892333984375,282.51716182720764,276.72666748403645,281.07876074531936,2954900
2020-05-14,276.3762512207031,279.27151213211727,271.5815908731679,277.54727693785713,3718900
