Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2020-01-02,68.1083755493164,68.1083755493164,67.00415768648521,67.09970156760528,27278000
2020-01-03,67.7520751953125,68.36066912200879,67.04545444931702,67.07929686090621,23408000
2020-01-06,69.55794525146484,69.58332136437583,67.22858209701914,67.25992638011208,46768000
2020-01-07,69.42359161376953,69.84109780511007,69.24693831666055,69.68982062314994,34330000
2020-01-08,69.917724609375,70.25660431481994,69.30017841973043,69.40915447916457,35314000
2020-01-09,70.65171813964844,71.09409928302898,70.17499344034695,70.75820366435225,33200000
2020-01-10,71.1080322265625,71.40561310051638,70.64226436176689,71.13341593357758,26258000
2020-01-13,71.65890502929688,71.73105459235768,70.92939109321708,71.42103622672836,30730000
2020-01-14,71.18915557861328,71.78828856714036,71.04882003721593,71.65741401938986,26076000
2020-01-15,71.61759948730469,71.69622595906601,71.24239441964515,71.31007165217136,21550000
2020-01-16,72.16300201416016,72.18987397034176,71.65741591572775,71.92861841895987,26080000
2020-01-17,73.62400817871094,73.67526155402983,72.48097438508057,72.77904882974998,52424000
2020-01-21,73.75985717773438,74.13954214804811,73.160716663624,73.59812431900943,48930000
2020-01-22,73.84046173095703,74.67198878267989,73.78025610784053,74.13207441298364,28458000
2020-01-23,73.88127136230469,74.31968130965106,73.66381279979728,74.02359627922354,26650000
2020-01-24,72.95968627929688,74.35451457543209,72.810892040463,74.28584264769104,29786000
2020-01-27,71.24588012695312,71.48722657038118,70.63728617423324,71.2364267268566,34132000
2020-01-28,72.17991638183594,72.39388973398827,71.17770407698895,71.74399693020122,29724000
2020-01-29,72.48844146728516,72.85867308700175,71.92563382387546,72.5760202015047,21566000
2020-01-30,72.36651611328125,72.41627364413384,71.40859442553979,71.56285567943894,27110000
2020-01-31,71.29812622070312,73.13384738601565,71.01348397202851,73.04377812590472,43822000
2020-02-03,73.77726745605469,73.96139234126558,72.48395130082353,72.73475112590975,71636000
2020-02-04,71.92662048339844,73.01789968192739,70.76318413051645,72.37846261578684,95880000
2020-02-05,71.9584732055664,72.8805632190907,71.14387101489368,72.83229392763356,36376000
2020-02-06,73.44734954833984,73.7255224770131,72.17891592181336,72.25355601704628,37822000
2020-02-07,73.60360717773438,73.90914563927223,72.92186893297892,73.02039690526739,28360000
2020-02-10,75.0740737915039,75.0850230307296,73.40903771305075,73.51005621420106,38302000
2020-02-11,75.14374542236328,76.1300350378507,74.91434289980158,75.30348131760789,34852000
