Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2020-01-02,120.73356628417969,120.74213184327631,119.1675966682993,119.62112735376002,10803700
2020-01-03,119.14032745361328,119.9068072969208,118.05520267330365,118.41691093340687,10386800
2020-01-06,119.04557037353516,119.0800262817841,117.55567429819558,117.60734501949032,10259000
2020-01-07,117.0217514038086,118.72695128224919,116.97008067129244,118.22744563279052,10531300
2020-01-08,117.93462371826172,118.4858000425823,116.78060034250927,116.86671384066803,9695300
2020-01-09,118.365234375,119.04558753861153,118.02074094823168,118.8905753523762,9469000
2020-01-10,117.18536376953125,118.20158970848728,116.9614397794649,118.16714693982742,10190900
2020-01-13,118.1585464477539,118.1585464477539,116.91839630823192,117.28872512484986,12355200
2020-01-14,119.53648376464844,121.22445553408299,118.58053587545018,118.79583933571033,24906000
2020-01-15,117.74516296386719,119.36424926669925,117.25426474355199,118.71833885538828,16293400
2020-01-16,118.20159149169922,118.76137519315162,117.84849068748244,118.37383161975538,10783800
2020-01-17,119.01972961425781,119.09723569268434,118.2618705011795,118.45132542364053,14697700
2020-01-21,117.84852600097656,118.90782873104861,117.71934915149625,118.14995617120844,8474200
2020-01-22,117.71070861816406,118.33078367257198,117.45235496306172,118.19299943687777,7549100
2020-01-23,117.59011840820312,117.76237166925759,116.02271623302224,116.87532256735811,9345700
2020-01-24,114.67060852050781,117.4953886422471,113.95581265367855,117.44371791848396,15166400
2020-01-27,113.70603942871094,114.4897470197187,111.7080305541747,112.19030810523249,12860500
2020-01-28,115.77297973632812,116.23804260722679,114.09361523826388,114.40365277183585,13062800
2020-01-29,115.6007308959961,116.72891893194594,115.13568120112319,116.10023650372206,9326000
2020-01-30,117.03034210205078,117.23703814368385,114.2744605856746,114.2744605856746,9048900
2020-01-31,113.9902572631836,116.11745636631134,113.22377751913494,115.82464683287242,12785200
2020-02-03,114.86009216308594,115.60935718240086,114.24863766094232,114.24863766094232,10021100
2020-02-04,116.51363372802734,117.64183508184622,116.33278615099152,116.73755777341974,9157100
2020-02-05,118.49439239501953,118.6149617899872,117.13367314262513,117.61596386357432,10150700
2020-02-06,118.51163482666016,119.09725391916474,118.08102791473145,119.05420374083594,8992300
2020-02-07,118.1326904296875,118.56329731168289,117.38343866016083,117.75375427095888,6379800
2020-02-10,118.62358856201172,118.7183226016772,117.77098220502232,117.94322232957435,5960700
2020-02-11,118.84747314453125,119.55367458252695,118.65800510707271,119.07138394285668,6578600
2020-02-12,118.84747314453125,119.95843287228702,118.67523305804428,119.36420654506841,7958000
2020-02-13,118.74415588378906,119.14030684921319,117.46955007405157,118.63219389130538,7447500
2020-02-14,118.38245391845703,119.01113630864452,117.93461906602502,118.70970622427922,6627600
2020-02-18,116.8150405883789,118.59775948166215,116.3069275946616,118.27910143623075,8996400
2020-02-19,118.40831756591797,119.18340490932205,117.41791358147634,117.90881186909296,7071200
