Price,Close,High,Low,Open,Volume
Ticker,MCD,MCD,MCD,MCD,MCD
Date,,,,,
2020-01-02,177.81446838378906,177.82333277550563,175.17546059557117,175.34372188467898,3554200
2020-01-03,177.18569946289062,177.6019204458803,176.0964469072834,176.57465106178702,2767600
2020-01-06,179.1782684326172,179.56792332731305,176.53926052689445,176.7606541249905,4660400
2020-01-07,179.44390869140625,179.4881765922157,177.56648215454373,178.7708636353877,4047400
2020-01-08,182.34860229492188,183.03934914872664,179.06311578748344,179.43505536162516,5284200
2020-01-09,184.5093994140625,185.41267541506264,182.51685736213003,183.18988892395592,5971600
2020-01-10,183.552978515625,185.04073676895493,183.552978515625,184.58909876622064,2336400
2020-01-13,182.87994384765625,184.0046269923563,182.21576312258628,183.65040267743558,2784200
2020-01-14,183.59727478027344,183.8895024150492,181.95010600212387,181.95010600212387,2622700
2020-01-15,185.76690673828125,186.2805414041681,183.59725261555914,183.59725261555914,3369400
2020-01-16,186.7233428955078,186.95358734438415,185.2798524907443,186.0680130617643,2726700
2020-01-17,187.72401428222656,188.4236254642204,187.1661117274504,187.22809489451893,3540400
2020-01-21,186.9978485107422,187.97197200845972,186.16540661317958,187.18381152279102,4100500
2020-01-22,187.24581909179688,189.21179498167393,187.21925294567345,188.76900786256272,2757400
2020-01-23,188.99923706054688,189.07008461542696,184.74847835726743,186.44877913602133,3378200
2020-01-24,187.06871032714844,189.67228728382648,186.7676048109909,189.67228728382648,3106300
2020-01-27,185.3861083984375,186.51079146827428,183.57954289212745,184.05774703671847,3389300
2020-01-28,186.31594848632812,187.92769995668135,185.8465952587614,185.87316140275277,3855200
2020-01-29,189.90252685546875,191.6559599255203,186.67903742263553,187.46719789209013,5734800
2020-01-30,191.44342041015625,191.93935330341932,188.4767550045421,189.51287517720044,3560700
2020-01-31,189.48629760742188,192.2581489573947,188.75126945825758,190.85894021097474,3920800
2020-02-03,190.55784606933594,192.06333298954215,189.71655329867284,190.38959832543503,3539200
2020-02-04,190.06195068359375,191.89509595859724,189.73429251885628,191.3814612464628,3367900
2020-02-05,189.84054565429688,191.0892085767505,188.63616414643622,190.96522872356442,2911400
2020-02-06,188.5121612548828,190.23904162343123,188.30848298799552,190.15047880506862,2903300
2020-02-07,187.39633178710938,188.4855841229622,186.9358294814918,188.23762446134998,2421600
2020-02-10,188.81324768066406,188.8752308370334,187.07751661050926,187.15721503132167,2318800
2020-02-11,191.044921875,191.1600508471975,189.20292588379084,189.51288226457325,2694500
2020-02-12,192.5769500732422,192.58580094965407,190.49584552943512,191.2840059393217,2844900
2020-02-13,192.5415496826172,193.40055777663383,191.45229715075328,191.9127995392383,2853400
2020-02-14,192.24929809570312,192.91347873969448,191.62054798655362,192.61238675748794,1720400
2020-02-18,191.41683959960938,192.20500002164331,190.99176780788477,191.21316133668967,2712600
2020-02-19,190.9563751220703,192.09875993064833,190.9386598539277,192.00134622504942,2229500
2020-02-20,190.46926879882812,191.85961303435238,188.4324457758885,191.41682600818237,2869400
2020-02-21,191.16891479492188,191.6117019332899,189.77857020709763,190.6110121892761,2791200
2020-02-24,189.08779907226562,190.557841913164,186.06798793328753,186.48420887093152,4218800
2020-02-25,187.83030700683594,192.0190694965979,186.98900064487464,190.0265274003986,5053700
2020-02-26,186.0591278076172,190.0087808112083,185.74917146085073,188.52987365400816,4190800
2020-02-27,178.00042724609375,185.9705956302472,177.93843056141068,183.93377211840536,6406200
2020-02-28,173.02796936035156,176.83303798779778,168.25158768385575,174.6587130578285,11324000
