Price,Close,High,Low,Open,Volume
Ticker,MRK,MRK,MRK,MRK,MRK
Date,,,,,
2020-01-02,74.71227264404297,74.79344718792112,73.35667658323177,73.93300481120745,8251428
2020-01-03,74.07101440429688,74.73663668744463,73.47032787276672,73.60832526915783,5903698
2020-01-06,74.38758087158203,74.46875541536494,73.85994958215758,74.05476978530235,7522963
2020-01-07,72.40695190429688,73.96548782058275,72.34201615294994,73.70573183453511,11132275
2020-01-08,71.91988372802734,72.65044797250933,71.76565407555469,72.31763695876981,15200506
2020-01-09,72.55307006835938,73.09693376873658,72.06602271760629,72.20402011601934,9714750
2020-01-10,72.67481994628906,73.14562843469666,72.6098777111773,72.82904964176782,5945304
2020-01-13,72.65858459472656,72.7559979520228,72.26083772450302,72.66670399708364,10261492
2020-01-14,72.99950408935547,72.99950408935547,72.1390682407211,72.4637599116594,8625669
2020-01-15,74.30641174316406,74.36323457698617,73.12939050802532,73.13750991009402,9614038
2020-01-16,74.01417541503906,74.72850746894291,73.90864916264792,74.56615838982904,7252474
2020-01-17,73.8437271118164,74.37947138379575,73.75443315465496,74.09536368785264,10131226
2020-01-21,73.03196716308594,73.84370598655617,72.820914679564,73.64077290327059,10022129
2020-01-22,72.77222442626953,73.42973370618678,72.74787271148216,73.19432946968945,7800474
2020-01-23,71.88743591308594,72.78034949907705,71.64391874623718,72.78034949907705,13198093
2020-01-24,69.79315948486328,72.10661163316767,69.46846125827251,71.9442625198723,14954960
2020-01-27,69.89054107666016,70.22335209530394,68.76223007513654,69.07880878445414,10847534
2020-01-28,70.01232147216797,70.38571659120703,69.72821380950235,70.16655116074848,9496347
2020-01-29,70.81594848632812,71.56274529335435,70.15843914507508,70.29643653529601,8511227
2020-01-30,70.21524810791016,70.72664055543395,69.97172449510775,70.58053028194955,11016471
2020-01-31,69.35482025146484,70.35325364234119,68.99765740385037,70.11784938133852,9621583
2020-02-03,70.89710235595703,71.61142783505908,69.84183995683654,69.84183995683654,9729318
2020-02-04,71.72506713867188,72.40692144748841,71.48154357031275,71.78188346332783,15091305
2020-02-05,69.67138671875,70.41006400038157,68.1859062640466,68.73788924273882,29290133
2020-02-06,69.54963684082031,69.99609366380315,69.20871278433309,69.82563163555955,16110170
2020-02-07,69.06259155273438,69.76068491701331,68.85965841630778,69.72010088585984,11419427
2020-02-10,69.53340148925781,69.79315746688795,68.94895378475488,69.06259296851196,10590983
2020-02-11,69.2005844116211,69.80938378105103,68.9570607696516,69.69574460706195,10252689
2020-02-12,67.57710266113281,69.1843482235903,67.29299500657791,69.03011204908391,19630926
2020-02-13,66.53809356689453,67.31735499461182,66.11598848870338,67.31735499461182,19388734
2020-02-14,67.09005737304688,67.21182242416997,66.29455729197421,66.74912691249334,8743464
2020-02-18,66.93582916259766,67.46346042145693,66.77348008443657,67.27675963060453,10017308
2020-02-19,66.56243896484375,67.46346538132208,66.21338907016836,67.43911366684046,11740220
2020-02-20,66.96018981933594,67.23618458714084,66.33515162622345,66.74102437583966,10941330
2020-02-21,66.83842468261719,67.07382890720208,66.32703220763186,66.71666611484181,9295970
2020-02-24,66.01858520507812,67.0413703465764,65.40165986872316,65.43413098965341,13734145
2020-02-25,65.15813446044922,66.51373057191228,64.8172039595537,66.18091947280664,13171683
2020-02-26,64.8902587890625,66.262093697433,64.75226141095168,65.47471292784907,11940283
2020-02-27,63.38043212890625,66.35950644790063,63.3154963801262,65.51530277178175,15734253
2020-02-28,62.14659118652344,62.90150735666078,60.214653785455965,62.24399804968196,29246117
2020-03-02,66.0510482788086,66.1971650743857,62.56870074777685,62.60928478023559,18840525
2020-03-03,64.23275756835938,66.88714026035544,63.24244355333929,66.07540118362641,17394599
2020-03-04,67.34981536865234,67.43098990845601,64.84154999713179,66.15656196516268,20224199
2020-03-05,66.22150421142578,67.1874727979291,65.70199234880167,66.18091369634843,15017840
2020-03-06,66.72478485107422,67.06571536093824,64.47627515476755,64.91461252735577,14208574
2020-03-09,64.0947494506836,65.52340698631714,62.49562344464779,63.315481703974385,18942810
2020-03-10,66.57865142822266,66.70852936351305,62.90959813368715,65.32857548976169,17527486
2020-03-11,64.33016967773438,65.06884709581094,63.339849191671455,64.8009717129315,14274179
2020-03-12,60.4338264465332,63.364197210965365,59.46785773435293,60.393235926174846,22664782
2020-03-13,62.815486907958984,63.20833961031687,59.140675209669844,62.381714912081804,25857094
2020-03-16,57.22553634643555,62.27533031947363,54.933891816750574,57.92121029383527,20808354
2020-03-17,60.95762634277344,62.25894897961177,58.42045325281271,58.641435778740096,24745795
2020-03-18,58.625057220458984,61.10493782263209,56.33341976238658,58.477739913221455,18558508
2020-03-19,57.888458251953125,59.631745793735114,56.398892578547915,58.39589544476085,19268738
2020-03-20,58.404090881347656,59.33711373545383,56.0633407246249,56.92270491297746,23075912
2020-03-23,54.34461212158203,58.60870022343735,53.4034027938854,57.51198708737067,18375003
2020-03-24,56.51348876953125,57.086398259138925,54.99118341991214,56.46438298973027,19901939
2020-03-25,55.83418655395508,57.60202097075558,54.6310752025359,55.989690386100534,18311494
2020-03-26,60.18010330200195,60.7120868447165,55.73595909112616,55.76869190880838,18052848
2020-03-27,58.70691680908203,60.09827127013459,58.31406401574768,58.76420906843342,12467218
2020-03-30,62.97917175292969,63.50297531101986,59.64810727371023,60.253755955745156,15803316
2020-03-31,62.97099685668945,63.51116692131892,61.8088050444893,62.40627390475623,15079672
2020-04-01,60.401092529296875,61.76789410188859,59.738157938477904,61.10495296712222,11665288
2020-04-02,62.913719177246094,63.11832880015193,60.58934155841359,62.18530577860629,12843345
2020-04-03,62.406280517578125,63.38022272374138,61.645127842613405,62.43083340748362,10039211
2020-04-06,65.7291259765625,66.17109090145001,63.75668293953196,64.10860973179004,14314108
2020-04-07,64.29688262939453,67.08777810040678,64.16593169496443,66.85042912275549,10657950
2020-04-08,66.80130004882812,67.93075239311953,64.11680983800544,64.8043037073908,11481888
2020-04-09,67.51335906982422,68.16811369678607,65.62276040142892,66.4330188432975,13876568
2020-04-13,65.91736602783203,67.49696291428084,65.33627032548443,66.9649729693226,7706678
2020-04-14,67.7998046875,68.09444586597493,66.07289000024528,67.38239907797143,12155333
2020-04-15,67.16960906982422,67.8980223327651,65.9337650836398,66.48212165020908,10809072
2020-04-16,67.93074035644531,68.20082858812093,67.32509172586818,67.6442857189494,9145058
2020-04-17,68.30723571777344,68.8801450693572,67.47242457438306,68.70827488146033,15433162
2020-04-20,68.01260375976562,68.85560149308714,66.09744583030064,67.78344129694368,11675768
2020-04-21,64.29688262939453,67.35785990370495,64.01042786932538,66.80131679639008,17876574
2020-04-22,65.45905303955078,66.0074094876448,64.51784391772021,64.82066499074936,11933890
2020-04-23,66.1956558227539,67.01409402466807,65.61455998775395,65.63092639597177,8152497
2020-04-24,66.64579772949219,67.1941607769637,66.31023726374467,66.78493511048839,7686451
2020-04-27,68.73283386230469,69.29755678800453,66.15473500754511,66.48211554831607,12786753
2020-04-28,66.44119262695312,67.30055676830227,65.61456784990828,66.44119262695312,20273560
2020-04-29,66.10562133789062,67.26781295726126,64.68152793476987,67.26781295726126,13687194
2020-04-30,64.93524932861328,65.80279979915801,64.77155907893797,65.32810200146682,11638878
2020-05-01,63.5684700012207,64.54241881402942,62.96282110465103,64.54241881402942,9518565
2020-05-04,62.905513763427734,63.86308929011479,62.381710199851305,63.85490281445099,8850255
2020-05-05,63.84672927856445,64.49330393235743,62.831861304438796,63.22471405674034,7401395
2020-05-06,63.118309020996094,64.36234587049897,63.085576203231106,64.12499694999994,12414922
2020-05-07,61.87430191040039,63.11833268230997,61.735164478929505,63.02012110430625,12602410
2020-05-08,62.529052734375,62.987377765508164,62.177119210083305,62.61089789220907,8791672
2020-05-11,63.76487731933594,63.89582820932932,62.136174398053434,62.22619945395464,10622528
2020-05-12,63.175601959228516,64.41145234583901,63.11830971159397,63.96130738521248,9544660
2020-05-13,63.74851608276367,64.49330226944157,62.676355882915615,62.74183461191757,10935146
2020-05-14,65.516357421875,65.5818296076573,63.232899605658666,63.24926601611759,11407585
2020-05-15,65.29537963867188,65.9255813744081,64.51786056624942,65.56546796654371,9367234
2020-05-18,65.24627685546875,66.29388430386247,64.84523758414697,66.29388430386247,12552630
2020-05-19,63.47024917602539,65.25445623548438,63.306558894032705,65.04166017768321,10591822
2020-05-20,62.93007278442383,64.03496571715412,62.75819604239186,63.863095519068175,11027685
2020-05-21,62.65180206298828,63.04465479931299,62.42263960278547,62.823678816100205,9000329
2020-05-22,62.50447463989258,62.74182353872895,62.258939265389145,62.340784390223625,6357482
2020-05-26,63.232906341552734,64.32961955779314,62.94645159235404,64.05135128666927,19146017
2020-05-27,63.47024917602539,63.543907839738104,62.201659306502044,63.02010417251883,12828987
2020-05-28,64.6897201538086,65.71277449640834,64.25594814893724,64.32960680516679,13180906
2020-05-29,66.06470489501953,66.24476156111629,64.09225495614182,65.03346412307006,13517104
2020-06-01,65.11530303955078,65.85190258581704,64.76336967306653,65.62274017300723,6269241
2020-06-02,66.16291809082031,66.17928449944097,64.51784862647493,65.09894447577723,11352984
2020-06-03,67.16141510009766,67.39876400115311,66.17928013684684,66.29386462147549,13675457
2020-06-04,66.74401092529297,67.2432616210491,66.16291510223878,66.51484195128023,9292930
2020-06-05,67.3250961303711,68.03714280522507,66.69490112180765,67.20233171882565,10413347
2020-06-08,67.84892272949219,68.09445817994748,66.41664896170484,66.41664896170484,9956838
2020-06-09,67.3250961303711,68.34815034377034,67.21051819424373,68.08624856984326,8846168
2020-06-10,66.92407989501953,67.75070470803745,66.28569171106344,67.47243645920742,9080920
2020-06-11,63.30655288696289,66.83404082869099,63.3065528869629,66.13836701215357,14303838
2020-06-12,62.94357681274414,64.28824310008584,62.25886964176535,64.25524349527684,17000656
2020-06-15,61.06270217895508,62.17638461600549,60.691474699938276,61.796912181341646,17684162
2020-06-16,63.49631118774414,63.859287161522204,61.73092084695224,62.1846441121575,21437050
2020-06-17,62.935333251953125,63.8922757411504,62.39086938532238,63.81803156787769,13983045
2020-06-18,62.87759780883789,62.92709392878304,62.16813583371798,62.39087496943595,7750903
2020-06-19,64.26350402832031,64.32949665119946,62.53935853458,63.62829287778253,17691393
2020-06-22,63.31480407714844,64.04075580543692,63.050820431232005,63.82627486459777,7474231
2020-06-23,63.62003707885742,64.857459687895,63.43030417826966,63.93351685752365,11428650
2020-06-24,62.588844299316406,63.43029792260082,62.242371543565625,63.29830610270802,8084901
2020-06-25,63.16633224487305,63.48805703812771,62.126893894155046,62.40737411769875,7583328
2020-06-26,62.02788543701172,63.298307557166886,61.87114555953518,62.98482120625043,12328882
2020-06-29,62.795101165771484,63.11682594074664,62.300126781572594,62.61360660065306,7230990
2020-06-30,63.79328155517578,64.0655101821666,62.86108715230317,63.3148103252399,9940804
2020-07-01,64.44498443603516,65.1214400721256,63.62003387292627,63.87577257102778,9948769
2020-07-02,64.98944854736328,65.42667518410367,64.52748045129582,64.81621216032887,6827825
2020-07-06,65.6494140625,66.01239656864851,65.0884536907476,65.3689338766238,8058282
2020-07-07,64.93994140625,65.73189223295853,64.83269765288556,65.17092541504937,6956414
2020-07-08,64.27999114990234,65.1379412938171,63.91701528715225,64.86570609877286,8211394
2020-07-09,63.265316009521484,64.63473052228018,62.72909709935782,64.29650266970164,7966058
2020-07-10,63.29831314086914,63.80977737734661,63.02607792083181,63.314809646703786,5161400
2020-07-13,63.80977249145508,64.82446252774416,63.298308294140234,63.52104078769118,8114245
2020-07-14,64.55223846435547,64.84922176961896,63.81803505086998,63.96652340551943,8397100
2020-07-15,65.533935546875,65.97115569834261,65.03896771978812,65.3689440725243,7709717
2020-07-16,65.50090026855469,65.83912798963806,64.96468156686053,65.81437994155691,5850774
2020-07-17,65.88863372802734,66.20211344690459,65.42666569893326,65.76489346951332,8191378
2020-07-20,65.5091781616211,66.16088581779626,65.22869137595258,65.88865058346043,5434194
2020-07-21,65.08020782470703,66.09489147081113,64.99771209319238,65.76491514071733,8967526
2020-07-22,64.98944854736328,65.79790260942669,64.36248901871592,65.43492013855817,12362103
2020-07-23,64.39547729492188,65.33591642243553,63.94175423313528,65.29467186952876,11558916
2020-07-24,63.603538513183594,64.33774182322331,62.99307548125068,64.2222464996812,9068763
2020-07-27,65.11319732666016,65.2864337187679,62.95183192284259,63.03432104558472,10958307
2020-07-28,65.74014282226562,66.16911782946096,65.14617641292404,65.32767091286233,8494564
2020-07-29,65.45967102050781,65.78139572076041,64.95645179729,65.37717530896813,6398040
2020-07-30,65.16268157958984,65.40191714150879,64.04074792452944,64.94819406918234,7152600
2020-07-31,66.1938705444336,67.38179685085977,65.29467591412721,66.73008274524875,12291154
2020-08-03,68.09126281738281,69.13069437793142,67.53029587913971,67.7695314882744,10601463
2020-08-04,67.37355041503906,68.09950213719566,66.87858273211745,68.09950213719566,7218729
2020-08-05,67.34882354736328,68.03353092632385,66.94459640456733,67.70354796992747,6492465
